Step 500: {'loss': 2.0758, 'grad_norm': 23.83847427368164, 'learning_rate': 3.897777777777778e-05, 'epoch': 0.2222222222222222}
Step 55300: {'loss': 1.4907, 'grad_norm': 6.856351375579834, 'learning_rate': 5.086844444444445e-06, 'epoch': 2.457777777777778}
Step 55400: {'loss': 1.4792, 'grad_norm': 6.560573101043701, 'learning_rate': 5.077955555555556e-06, 'epoch': 2.462222222222222}
Step 55500: {'loss': 1.5239, 'grad_norm': 5.817989826202393, 'learning_rate': 5.069066666666667e-06, 'epoch': 2.466666666666667}
Step 55600: {'loss': 1.4841, 'grad_norm': 6.017120361328125, 'learning_rate': 5.060177777777778e-06, 'epoch': 2.471111111111111}
Step 55700: {'loss': 1.4953, 'grad_norm': 5.952930450439453, 'learning_rate': 5.051288888888889e-06, 'epoch': 2.4755555555555557}
Step 55800: {'loss': 1.5126, 'grad_norm': 7.287938117980957, 'learning_rate': 5.0424e-06, 'epoch': 2.48}
Step 55900: {'loss': 1.5384, 'grad_norm': 6.166382312774658, 'learning_rate': 5.033511111111112e-06, 'epoch': 2.4844444444444447}
Step 56000: {'loss': 1.5216, 'grad_norm': 5.449310302734375, 'learning_rate': 5.024622222222223e-06, 'epoch': 2.488888888888889}
Step 56100: {'loss': 1.4836, 'grad_norm': 6.579117298126221, 'learning_rate': 5.0157333333333335e-06, 'epoch': 2.493333333333333}
Step 56200: {'loss': 1.5391, 'grad_norm': 6.376302242279053, 'learning_rate': 5.006844444444445e-06, 'epoch': 2.497777777777778}
Step 56300: {'loss': 1.523, 'grad_norm': 5.201292514801025, 'learning_rate': 4.997955555555556e-06, 'epoch': 2.502222222222222}
Step 56400: {'loss': 1.4858, 'grad_norm': 4.974180698394775, 'learning_rate': 4.989066666666667e-06, 'epoch': 2.506666666666667}
Step 56500: {'loss': 1.4892, 'grad_norm': 4.642875671386719, 'learning_rate': 4.980177777777778e-06, 'epoch': 2.511111111111111}
Step 56600: {'loss': 1.4777, 'grad_norm': 5.531876564025879, 'learning_rate': 4.97128888888889e-06, 'epoch': 2.5155555555555553}
Step 56700: {'loss': 1.4957, 'grad_norm': 6.389926433563232, 'learning_rate': 4.962400000000001e-06, 'epoch': 2.52}
Step 56800: {'loss': 1.5091, 'grad_norm': 5.7910075187683105, 'learning_rate': 4.9535111111111115e-06, 'epoch': 2.5244444444444447}
Step 56900: {'loss': 1.4848, 'grad_norm': 5.244346618652344, 'learning_rate': 4.944622222222223e-06, 'epoch': 2.528888888888889}
Step 57000: {'loss': 1.5177, 'grad_norm': 5.812253952026367, 'learning_rate': 4.9357333333333334e-06, 'epoch': 2.533333333333333}
Step 57100: {'loss': 1.4998, 'grad_norm': 6.983330249786377, 'learning_rate': 4.926844444444445e-06, 'epoch': 2.537777777777778}
Step 57200: {'loss': 1.4737, 'grad_norm': 6.082135200500488, 'learning_rate': 4.918044444444445e-06, 'epoch': 2.542222222222222}
Step 57300: {'loss': 1.5118, 'grad_norm': 6.433398246765137, 'learning_rate': 4.9091555555555555e-06, 'epoch': 2.546666666666667}
Step 57400: {'loss': 1.4834, 'grad_norm': 5.940297603607178, 'learning_rate': 4.900266666666667e-06, 'epoch': 2.551111111111111}
Step 57500: {'loss': 1.4881, 'grad_norm': 5.582930088043213, 'learning_rate': 4.891377777777778e-06, 'epoch': 2.5555555555555554}
Step 57600: {'loss': 1.4951, 'grad_norm': 5.967439651489258, 'learning_rate': 4.88248888888889e-06, 'epoch': 2.56}
Step 57700: {'loss': 1.5217, 'grad_norm': 5.973031044006348, 'learning_rate': 4.8736e-06, 'epoch': 2.5644444444444443}
Step 57800: {'loss': 1.4981, 'grad_norm': 6.034971714019775, 'learning_rate': 4.864711111111112e-06, 'epoch': 2.568888888888889}
Step 57900: {'loss': 1.4722, 'grad_norm': 6.0276384353637695, 'learning_rate': 4.855822222222223e-06, 'epoch': 2.5733333333333333}
Step 58000: {'loss': 1.496, 'grad_norm': 5.920516014099121, 'learning_rate': 4.8469333333333335e-06, 'epoch': 2.5777777777777775}
Step 58100: {'loss': 1.4882, 'grad_norm': 6.082977771759033, 'learning_rate': 4.838044444444445e-06, 'epoch': 2.582222222222222}
Step 58200: {'loss': 1.49, 'grad_norm': 5.561607360839844, 'learning_rate': 4.8291555555555555e-06, 'epoch': 2.586666666666667}
Step 58300: {'loss': 1.508, 'grad_norm': 6.030642032623291, 'learning_rate': 4.820266666666667e-06, 'epoch': 2.591111111111111}
Step 58400: {'loss': 1.5001, 'grad_norm': 5.320519924163818, 'learning_rate': 4.811377777777778e-06, 'epoch': 2.5955555555555554}
Step 58500: {'loss': 1.5065, 'grad_norm': 7.070597171783447, 'learning_rate': 4.80248888888889e-06, 'epoch': 2.6}
Step 58600: {'loss': 1.5292, 'grad_norm': 5.735476016998291, 'learning_rate': 4.7936e-06, 'epoch': 2.6044444444444443}
Step 58700: {'loss': 1.5006, 'grad_norm': 6.948894023895264, 'learning_rate': 4.7847111111111115e-06, 'epoch': 2.608888888888889}
Step 58800: {'loss': 1.5029, 'grad_norm': 6.708220481872559, 'learning_rate': 4.775822222222223e-06, 'epoch': 2.6133333333333333}
Step 58900: {'loss': 1.5069, 'grad_norm': 4.850708484649658, 'learning_rate': 4.766933333333334e-06, 'epoch': 2.6177777777777775}
Step 59000: {'loss': 1.5058, 'grad_norm': 5.3550872802734375, 'learning_rate': 4.758044444444445e-06, 'epoch': 2.6222222222222222}
Step 59100: {'loss': 1.4963, 'grad_norm': 5.763555526733398, 'learning_rate': 4.749155555555555e-06, 'epoch': 2.626666666666667}
Step 59200: {'loss': 1.5031, 'grad_norm': 6.027457237243652, 'learning_rate': 4.740266666666667e-06, 'epoch': 2.631111111111111}
Step 59300: {'loss': 1.5186, 'grad_norm': 8.011354446411133, 'learning_rate': 4.731466666666667e-06, 'epoch': 2.6355555555555554}
Step 59400: {'loss': 1.5018, 'grad_norm': 4.744731903076172, 'learning_rate': 4.722577777777778e-06, 'epoch': 2.64}
Step 59500: {'loss': 1.5114, 'grad_norm': 6.273828983306885, 'learning_rate': 4.71368888888889e-06, 'epoch': 2.6444444444444444}
Step 59600: {'loss': 1.5146, 'grad_norm': 5.922699928283691, 'learning_rate': 4.7048e-06, 'epoch': 2.648888888888889}
Step 59700: {'loss': 1.4889, 'grad_norm': 6.403932094573975, 'learning_rate': 4.695911111111112e-06, 'epoch': 2.6533333333333333}
Step 59800: {'loss': 1.4811, 'grad_norm': 5.765309810638428, 'learning_rate': 4.687022222222223e-06, 'epoch': 2.6577777777777776}
Step 59900: {'loss': 1.4921, 'grad_norm': 6.039694786071777, 'learning_rate': 4.6781333333333336e-06, 'epoch': 2.6622222222222223}
Step 60000: {'loss': 1.4926, 'grad_norm': 6.3470683097839355, 'learning_rate': 4.669244444444445e-06, 'epoch': 2.6666666666666665}
Step 60100: {'loss': 1.4759, 'grad_norm': 6.5463433265686035, 'learning_rate': 4.6603555555555555e-06, 'epoch': 2.671111111111111}
Step 60200: {'loss': 1.5457, 'grad_norm': 6.308573246002197, 'learning_rate': 4.651466666666667e-06, 'epoch': 2.6755555555555555}
Step 60300: {'loss': 1.5375, 'grad_norm': 5.194228649139404, 'learning_rate': 4.642577777777778e-06, 'epoch': 2.68}
Step 60400: {'loss': 1.5117, 'grad_norm': 5.918785572052002, 'learning_rate': 4.63368888888889e-06, 'epoch': 2.6844444444444444}
Step 60500: {'loss': 1.5202, 'grad_norm': 5.234470844268799, 'learning_rate': 4.6248e-06, 'epoch': 2.688888888888889}
Step 60600: {'loss': 1.5209, 'grad_norm': 6.5933709144592285, 'learning_rate': 4.6159111111111116e-06, 'epoch': 2.6933333333333334}
Step 60700: {'loss': 1.4927, 'grad_norm': 5.659660339355469, 'learning_rate': 4.607022222222223e-06, 'epoch': 2.6977777777777776}
Step 60800: {'loss': 1.4916, 'grad_norm': 6.615653991699219, 'learning_rate': 4.5981333333333335e-06, 'epoch': 2.7022222222222223}
Step 60900: {'loss': 1.5183, 'grad_norm': 4.850601673126221, 'learning_rate': 4.589244444444445e-06, 'epoch': 2.7066666666666666}
Step 61000: {'loss': 1.4776, 'grad_norm': 7.29971981048584, 'learning_rate': 4.580355555555555e-06, 'epoch': 2.7111111111111112}
Step 61100: {'loss': 1.505, 'grad_norm': 6.2976531982421875, 'learning_rate': 4.571466666666667e-06, 'epoch': 2.7155555555555555}
Step 61200: {'loss': 1.4753, 'grad_norm': 6.488854885101318, 'learning_rate': 4.562577777777778e-06, 'epoch': 2.7199999999999998}
Step 61300: {'loss': 1.5324, 'grad_norm': 5.0250630378723145, 'learning_rate': 4.553777777777778e-06, 'epoch': 2.7244444444444444}
Step 61400: {'loss': 1.5257, 'grad_norm': 6.219089031219482, 'learning_rate': 4.544888888888889e-06, 'epoch': 2.728888888888889}
Step 61500: {'loss': 1.4801, 'grad_norm': 5.596930503845215, 'learning_rate': 4.536e-06, 'epoch': 2.7333333333333334}
Step 61600: {'loss': 1.502, 'grad_norm': 7.108383655548096, 'learning_rate': 4.527111111111112e-06, 'epoch': 2.7377777777777776}
Step 61700: {'loss': 1.4781, 'grad_norm': 6.42667818069458, 'learning_rate': 4.518222222222223e-06, 'epoch': 2.7422222222222223}
Step 61800: {'loss': 1.498, 'grad_norm': 5.03157901763916, 'learning_rate': 4.509333333333334e-06, 'epoch': 2.7466666666666666}
Step 61900: {'loss': 1.4919, 'grad_norm': 5.326007843017578, 'learning_rate': 4.500444444444445e-06, 'epoch': 2.7511111111111113}
Step 62000: {'loss': 1.4846, 'grad_norm': 5.567666053771973, 'learning_rate': 4.4915555555555555e-06, 'epoch': 2.7555555555555555}
Step 62100: {'loss': 1.5177, 'grad_norm': 5.832616806030273, 'learning_rate': 4.482666666666667e-06, 'epoch': 2.76}
Step 62200: {'loss': 1.4839, 'grad_norm': 5.224260330200195, 'learning_rate': 4.473777777777778e-06, 'epoch': 2.7644444444444445}
Step 62300: {'loss': 1.5153, 'grad_norm': 6.000185012817383, 'learning_rate': 4.464888888888889e-06, 'epoch': 2.7688888888888887}
Step 62400: {'loss': 1.467, 'grad_norm': 5.372166156768799, 'learning_rate': 4.456e-06, 'epoch': 2.7733333333333334}
Step 62500: {'loss': 1.5424, 'grad_norm': 6.32235860824585, 'learning_rate': 4.447111111111112e-06, 'epoch': 2.7777777777777777}
Step 62600: {'loss': 1.4558, 'grad_norm': 5.185024738311768, 'learning_rate': 4.438222222222223e-06, 'epoch': 2.7822222222222224}
Step 62700: {'loss': 1.4945, 'grad_norm': 5.624604225158691, 'learning_rate': 4.4293333333333335e-06, 'epoch': 2.7866666666666666}
Step 62800: {'loss': 1.494, 'grad_norm': 5.403887748718262, 'learning_rate': 4.420444444444445e-06, 'epoch': 2.7911111111111113}
Step 62900: {'loss': 1.4864, 'grad_norm': 7.1487321853637695, 'learning_rate': 4.411555555555556e-06, 'epoch': 2.7955555555555556}
Step 63000: {'loss': 1.5225, 'grad_norm': 5.500217437744141, 'learning_rate': 4.402666666666667e-06, 'epoch': 2.8}
Step 63100: {'loss': 1.4667, 'grad_norm': 6.1774001121521, 'learning_rate': 4.393777777777778e-06, 'epoch': 2.8044444444444445}
Step 63200: {'loss': 1.4978, 'grad_norm': 6.519896507263184, 'learning_rate': 4.384888888888889e-06, 'epoch': 2.8088888888888888}
Step 63300: {'loss': 1.4856, 'grad_norm': 5.96351432800293, 'learning_rate': 4.376e-06, 'epoch': 2.8133333333333335}
Step 63400: {'loss': 1.4966, 'grad_norm': 6.2807536125183105, 'learning_rate': 4.3672e-06, 'epoch': 2.8177777777777777}
Step 63500: {'loss': 1.5207, 'grad_norm': 6.320102214813232, 'learning_rate': 4.358311111111112e-06, 'epoch': 2.822222222222222}
Step 63600: {'loss': 1.4689, 'grad_norm': 5.797898292541504, 'learning_rate': 4.349422222222223e-06, 'epoch': 2.8266666666666667}
Step 63700: {'loss': 1.5319, 'grad_norm': 6.031149864196777, 'learning_rate': 4.340533333333334e-06, 'epoch': 2.8311111111111114}
Step 63800: {'loss': 1.5381, 'grad_norm': 5.318360805511475, 'learning_rate': 4.331644444444445e-06, 'epoch': 2.8355555555555556}
Step 63900: {'loss': 1.5183, 'grad_norm': 6.756066799163818, 'learning_rate': 4.322755555555556e-06, 'epoch': 2.84}
Step 64000: {'loss': 1.4885, 'grad_norm': 5.406097888946533, 'learning_rate': 4.313866666666667e-06, 'epoch': 2.8444444444444446}
Step 64100: {'loss': 1.5066, 'grad_norm': 4.3415961265563965, 'learning_rate': 4.304977777777778e-06, 'epoch': 2.848888888888889}
Step 64200: {'loss': 1.523, 'grad_norm': 6.32993221282959, 'learning_rate': 4.296088888888889e-06, 'epoch': 2.8533333333333335}
Step 64300: {'loss': 1.4821, 'grad_norm': 5.347588062286377, 'learning_rate': 4.2872e-06, 'epoch': 2.8577777777777778}
Step 64400: {'loss': 1.489, 'grad_norm': 6.655091762542725, 'learning_rate': 4.278311111111112e-06, 'epoch': 2.862222222222222}
Step 64500: {'loss': 1.4991, 'grad_norm': 7.709441661834717, 'learning_rate': 4.269422222222223e-06, 'epoch': 2.8666666666666667}
Step 64600: {'loss': 1.4956, 'grad_norm': 5.5391845703125, 'learning_rate': 4.2605333333333335e-06, 'epoch': 2.871111111111111}
Step 64700: {'loss': 1.4835, 'grad_norm': 6.048527240753174, 'learning_rate': 4.251644444444445e-06, 'epoch': 2.8755555555555556}
Step 64800: {'loss': 1.4911, 'grad_norm': 6.818532466888428, 'learning_rate': 4.242755555555556e-06, 'epoch': 2.88}
Step 64900: {'loss': 1.4711, 'grad_norm': 5.508950710296631, 'learning_rate': 4.233866666666667e-06, 'epoch': 2.8844444444444446}
Step 65000: {'loss': 1.496, 'grad_norm': 6.665717601776123, 'learning_rate': 4.224977777777778e-06, 'epoch': 2.888888888888889}
Step 65100: {'loss': 1.4969, 'grad_norm': 6.383749961853027, 'learning_rate': 4.216088888888889e-06, 'epoch': 2.8933333333333335}
Step 65200: {'loss': 1.4885, 'grad_norm': 5.981866836547852, 'learning_rate': 4.2072e-06, 'epoch': 2.897777777777778}
Step 65300: {'loss': 1.4853, 'grad_norm': 5.73339319229126, 'learning_rate': 4.1983111111111115e-06, 'epoch': 2.902222222222222}
Step 65400: {'loss': 1.5345, 'grad_norm': 5.6282639503479, 'learning_rate': 4.189511111111112e-06, 'epoch': 2.9066666666666667}
Step 65500: {'loss': 1.4722, 'grad_norm': 5.71094274520874, 'learning_rate': 4.180622222222222e-06, 'epoch': 2.911111111111111}
Step 65600: {'loss': 1.5047, 'grad_norm': 5.275905609130859, 'learning_rate': 4.171733333333334e-06, 'epoch': 2.9155555555555557}
Step 65700: {'loss': 1.5198, 'grad_norm': 6.308121681213379, 'learning_rate': 4.162844444444445e-06, 'epoch': 2.92}
Step 65800: {'loss': 1.488, 'grad_norm': 5.949952125549316, 'learning_rate': 4.153955555555556e-06, 'epoch': 2.924444444444444}
Step 65900: {'loss': 1.5316, 'grad_norm': 5.6444315910339355, 'learning_rate': 4.145066666666667e-06, 'epoch': 2.928888888888889}
Step 66000: {'loss': 1.4958, 'grad_norm': 5.609707355499268, 'learning_rate': 4.1361777777777775e-06, 'epoch': 2.9333333333333336}
Step 66100: {'loss': 1.4934, 'grad_norm': 5.500119686126709, 'learning_rate': 4.127288888888889e-06, 'epoch': 2.937777777777778}
Step 66200: {'loss': 1.4898, 'grad_norm': 4.816367149353027, 'learning_rate': 4.1184e-06, 'epoch': 2.942222222222222}
Step 66300: {'loss': 1.4873, 'grad_norm': 6.662552356719971, 'learning_rate': 4.109511111111112e-06, 'epoch': 2.9466666666666668}
Step 66400: {'loss': 1.4525, 'grad_norm': 5.58004093170166, 'learning_rate': 4.100622222222222e-06, 'epoch': 2.951111111111111}
Step 66500: {'loss': 1.5193, 'grad_norm': 6.6220903396606445, 'learning_rate': 4.0917333333333336e-06, 'epoch': 2.9555555555555557}
Step 66600: {'loss': 1.5135, 'grad_norm': 5.3732733726501465, 'learning_rate': 4.082844444444445e-06, 'epoch': 2.96}
Step 66700: {'loss': 1.5078, 'grad_norm': 5.401058673858643, 'learning_rate': 4.073955555555556e-06, 'epoch': 2.964444444444444}
Step 66800: {'loss': 1.4989, 'grad_norm': 5.136219501495361, 'learning_rate': 4.065066666666667e-06, 'epoch': 2.968888888888889}
Step 66900: {'loss': 1.4904, 'grad_norm': 5.204802513122559, 'learning_rate': 4.056177777777778e-06, 'epoch': 2.9733333333333336}
Step 67000: {'loss': 1.483, 'grad_norm': 5.622727870941162, 'learning_rate': 4.04728888888889e-06, 'epoch': 2.977777777777778}
Step 67100: {'loss': 1.4856, 'grad_norm': 6.939631938934326, 'learning_rate': 4.0384e-06, 'epoch': 2.982222222222222}
Step 67200: {'loss': 1.4928, 'grad_norm': 4.753209590911865, 'learning_rate': 4.0295111111111115e-06, 'epoch': 2.986666666666667}
Step 67300: {'loss': 1.481, 'grad_norm': 5.267347812652588, 'learning_rate': 4.020622222222222e-06, 'epoch': 2.991111111111111}
Step 67400: {'loss': 1.5322, 'grad_norm': 6.722236156463623, 'learning_rate': 4.0117333333333335e-06, 'epoch': 2.9955555555555557}
Step 67500: {'loss': 1.4819, 'grad_norm': 5.010489463806152, 'learning_rate': 4.002933333333334e-06, 'epoch': 3.0}
Step 67600: {'loss': 1.4784, 'grad_norm': 6.456971168518066, 'learning_rate': 3.994044444444445e-06, 'epoch': 3.0044444444444443}
Step 67700: {'loss': 1.4689, 'grad_norm': 6.23629093170166, 'learning_rate': 3.985155555555556e-06, 'epoch': 3.008888888888889}
Step 67800: {'loss': 1.4776, 'grad_norm': 5.751826286315918, 'learning_rate': 3.976266666666667e-06, 'epoch': 3.013333333333333}
Step 67900: {'loss': 1.4847, 'grad_norm': 5.6091461181640625, 'learning_rate': 3.967377777777778e-06, 'epoch': 3.017777777777778}
Step 68000: {'loss': 1.464, 'grad_norm': 5.450532913208008, 'learning_rate': 3.958488888888889e-06, 'epoch': 3.022222222222222}
Step 68100: {'loss': 1.4576, 'grad_norm': 6.161269187927246, 'learning_rate': 3.9496e-06, 'epoch': 3.026666666666667}
Step 68200: {'loss': 1.4632, 'grad_norm': 6.9100117683410645, 'learning_rate': 3.940711111111112e-06, 'epoch': 3.031111111111111}
Step 68300: {'loss': 1.5121, 'grad_norm': 6.692798137664795, 'learning_rate': 3.931822222222222e-06, 'epoch': 3.0355555555555553}
Step 68400: {'loss': 1.4671, 'grad_norm': 6.434842109680176, 'learning_rate': 3.9229333333333336e-06, 'epoch': 3.04}
Step 68500: {'loss': 1.4806, 'grad_norm': 6.490229606628418, 'learning_rate': 3.914044444444445e-06, 'epoch': 3.0444444444444443}
Step 68600: {'loss': 1.4609, 'grad_norm': 5.973875045776367, 'learning_rate': 3.905155555555556e-06, 'epoch': 3.048888888888889}
Step 68700: {'loss': 1.4987, 'grad_norm': 6.311092853546143, 'learning_rate': 3.896266666666667e-06, 'epoch': 3.0533333333333332}
Step 68800: {'loss': 1.5074, 'grad_norm': 5.088950157165527, 'learning_rate': 3.887377777777778e-06, 'epoch': 3.057777777777778}
Step 68900: {'loss': 1.4813, 'grad_norm': 6.233273506164551, 'learning_rate': 3.87848888888889e-06, 'epoch': 3.062222222222222}
Step 69000: {'loss': 1.453, 'grad_norm': 6.843947410583496, 'learning_rate': 3.8696e-06, 'epoch': 3.066666666666667}
Step 69100: {'loss': 1.4901, 'grad_norm': 5.806759357452393, 'learning_rate': 3.8607111111111116e-06, 'epoch': 3.071111111111111}
Step 69200: {'loss': 1.487, 'grad_norm': 5.605520248413086, 'learning_rate': 3.851822222222222e-06, 'epoch': 3.0755555555555554}
Step 69300: {'loss': 1.4838, 'grad_norm': 7.700567722320557, 'learning_rate': 3.8429333333333335e-06, 'epoch': 3.08}
Step 69400: {'loss': 1.497, 'grad_norm': 5.428143501281738, 'learning_rate': 3.834044444444445e-06, 'epoch': 3.0844444444444443}
Step 69500: {'loss': 1.5084, 'grad_norm': 5.726452350616455, 'learning_rate': 3.825244444444445e-06, 'epoch': 3.088888888888889}
Step 69600: {'loss': 1.4987, 'grad_norm': 5.508836269378662, 'learning_rate': 3.816355555555556e-06, 'epoch': 3.0933333333333333}
Step 69700: {'loss': 1.488, 'grad_norm': 6.680547714233398, 'learning_rate': 3.807466666666667e-06, 'epoch': 3.097777777777778}
Step 69800: {'loss': 1.4773, 'grad_norm': 7.054487228393555, 'learning_rate': 3.7985777777777784e-06, 'epoch': 3.102222222222222}
Step 69900: {'loss': 1.4791, 'grad_norm': 6.310404300689697, 'learning_rate': 3.7896888888888893e-06, 'epoch': 3.1066666666666665}
Step 70000: {'loss': 1.4409, 'grad_norm': 5.769993305206299, 'learning_rate': 3.7808000000000007e-06, 'epoch': 3.111111111111111}
Step 70100: {'loss': 1.4713, 'grad_norm': 5.1509904861450195, 'learning_rate': 3.7719111111111113e-06, 'epoch': 3.1155555555555554}
Step 70200: {'loss': 1.4896, 'grad_norm': 4.624653339385986, 'learning_rate': 3.7630222222222222e-06, 'epoch': 3.12}
Step 70300: {'loss': 1.5015, 'grad_norm': 5.23190975189209, 'learning_rate': 3.7541333333333336e-06, 'epoch': 3.1244444444444444}
Step 70400: {'loss': 1.4991, 'grad_norm': 5.831934928894043, 'learning_rate': 3.7452444444444446e-06, 'epoch': 3.128888888888889}
Step 70500: {'loss': 1.4971, 'grad_norm': 5.881008148193359, 'learning_rate': 3.736355555555556e-06, 'epoch': 3.1333333333333333}
Step 70600: {'loss': 1.4833, 'grad_norm': 6.504662036895752, 'learning_rate': 3.727466666666667e-06, 'epoch': 3.137777777777778}
Step 70700: {'loss': 1.4529, 'grad_norm': 6.193457126617432, 'learning_rate': 3.7185777777777783e-06, 'epoch': 3.1422222222222222}
Step 70800: {'loss': 1.4792, 'grad_norm': 6.827535629272461, 'learning_rate': 3.7096888888888892e-06, 'epoch': 3.1466666666666665}
Step 70900: {'loss': 1.478, 'grad_norm': 5.163330554962158, 'learning_rate': 3.7008000000000006e-06, 'epoch': 3.151111111111111}
Step 71000: {'loss': 1.4842, 'grad_norm': 5.801815032958984, 'learning_rate': 3.6919111111111116e-06, 'epoch': 3.1555555555555554}
Step 71100: {'loss': 1.4553, 'grad_norm': 5.748512268066406, 'learning_rate': 3.683022222222222e-06, 'epoch': 3.16}
Step 71200: {'loss': 1.5002, 'grad_norm': 4.946335792541504, 'learning_rate': 3.6741333333333335e-06, 'epoch': 3.1644444444444444}
Step 71300: {'loss': 1.4846, 'grad_norm': 7.37860107421875, 'learning_rate': 3.6652444444444445e-06, 'epoch': 3.168888888888889}
Step 71400: {'loss': 1.4705, 'grad_norm': 4.950206279754639, 'learning_rate': 3.656355555555556e-06, 'epoch': 3.1733333333333333}
Step 71500: {'loss': 1.4672, 'grad_norm': 6.25102424621582, 'learning_rate': 3.647555555555556e-06, 'epoch': 3.1777777777777776}
Step 71600: {'loss': 1.485, 'grad_norm': 5.933204174041748, 'learning_rate': 3.638666666666667e-06, 'epoch': 3.1822222222222223}
Step 71700: {'loss': 1.4999, 'grad_norm': 6.293167591094971, 'learning_rate': 3.629777777777778e-06, 'epoch': 3.1866666666666665}
Step 71800: {'loss': 1.4871, 'grad_norm': 5.500380992889404, 'learning_rate': 3.6208888888888894e-06, 'epoch': 3.1911111111111112}
Step 71900: {'loss': 1.4771, 'grad_norm': 5.314475059509277, 'learning_rate': 3.6120000000000003e-06, 'epoch': 3.1955555555555555}
Step 72000: {'loss': 1.5135, 'grad_norm': 5.918814182281494, 'learning_rate': 3.6031111111111117e-06, 'epoch': 3.2}
Step 72100: {'loss': 1.4731, 'grad_norm': 4.627537727355957, 'learning_rate': 3.5942222222222222e-06, 'epoch': 3.2044444444444444}
Step 72200: {'loss': 1.4986, 'grad_norm': 7.277796745300293, 'learning_rate': 3.5853333333333336e-06, 'epoch': 3.2088888888888887}
Step 72300: {'loss': 1.4279, 'grad_norm': 5.7858757972717285, 'learning_rate': 3.5764444444444446e-06, 'epoch': 3.2133333333333334}
Step 72400: {'loss': 1.4854, 'grad_norm': 5.33024787902832, 'learning_rate': 3.567555555555556e-06, 'epoch': 3.2177777777777776}
Step 72500: {'loss': 1.4702, 'grad_norm': 4.617566108703613, 'learning_rate': 3.558666666666667e-06, 'epoch': 3.2222222222222223}
Step 72600: {'loss': 1.4604, 'grad_norm': 5.288885593414307, 'learning_rate': 3.549777777777778e-06, 'epoch': 3.2266666666666666}
Step 72700: {'loss': 1.4821, 'grad_norm': 5.84838342666626, 'learning_rate': 3.5408888888888893e-06, 'epoch': 3.2311111111111113}
Step 72800: {'loss': 1.4821, 'grad_norm': 5.399189472198486, 'learning_rate': 3.5320000000000002e-06, 'epoch': 3.2355555555555555}
Step 72900: {'loss': 1.5048, 'grad_norm': 8.183982849121094, 'learning_rate': 3.5231111111111116e-06, 'epoch': 3.24}
Step 73000: {'loss': 1.513, 'grad_norm': 6.0346479415893555, 'learning_rate': 3.5142222222222226e-06, 'epoch': 3.2444444444444445}
Step 73100: {'loss': 1.4908, 'grad_norm': 4.88754415512085, 'learning_rate': 3.5053333333333335e-06, 'epoch': 3.2488888888888887}
Step 73200: {'loss': 1.47, 'grad_norm': 6.454187870025635, 'learning_rate': 3.4964444444444445e-06, 'epoch': 3.2533333333333334}
Step 73300: {'loss': 1.4637, 'grad_norm': 6.0101213455200195, 'learning_rate': 3.487555555555556e-06, 'epoch': 3.2577777777777777}
Step 73400: {'loss': 1.4994, 'grad_norm': 6.544532299041748, 'learning_rate': 3.478666666666667e-06, 'epoch': 3.2622222222222224}
Step 73500: {'loss': 1.5089, 'grad_norm': 5.672341823577881, 'learning_rate': 3.469866666666667e-06, 'epoch': 3.2666666666666666}
Step 73600: {'loss': 1.5009, 'grad_norm': 6.260368824005127, 'learning_rate': 3.460977777777778e-06, 'epoch': 3.2711111111111113}
Step 73700: {'loss': 1.4786, 'grad_norm': 6.667388439178467, 'learning_rate': 3.4520888888888894e-06, 'epoch': 3.2755555555555556}
Step 73800: {'loss': 1.4937, 'grad_norm': 6.588907718658447, 'learning_rate': 3.4432000000000003e-06, 'epoch': 3.2800000000000002}
Step 73900: {'loss': 1.4719, 'grad_norm': 6.877096176147461, 'learning_rate': 3.4343111111111117e-06, 'epoch': 3.2844444444444445}
Step 74000: {'loss': 1.4961, 'grad_norm': 4.9716291427612305, 'learning_rate': 3.4254222222222227e-06, 'epoch': 3.2888888888888888}
Step 74100: {'loss': 1.474, 'grad_norm': 5.7824788093566895, 'learning_rate': 3.4165333333333332e-06, 'epoch': 3.2933333333333334}
Step 74200: {'loss': 1.5111, 'grad_norm': 4.991307735443115, 'learning_rate': 3.4076444444444446e-06, 'epoch': 3.2977777777777777}
Step 74300: {'loss': 1.5124, 'grad_norm': 6.096679210662842, 'learning_rate': 3.3987555555555556e-06, 'epoch': 3.3022222222222224}
Step 74400: {'loss': 1.5067, 'grad_norm': 6.412217140197754, 'learning_rate': 3.389866666666667e-06, 'epoch': 3.3066666666666666}
Step 74500: {'loss': 1.5005, 'grad_norm': 6.167520523071289, 'learning_rate': 3.380977777777778e-06, 'epoch': 3.311111111111111}
Step 74600: {'loss': 1.4873, 'grad_norm': 5.6220502853393555, 'learning_rate': 3.3720888888888893e-06, 'epoch': 3.3155555555555556}
Step 74700: {'loss': 1.488, 'grad_norm': 5.642742156982422, 'learning_rate': 3.3632000000000003e-06, 'epoch': 3.32}
Step 74800: {'loss': 1.4813, 'grad_norm': 5.235828399658203, 'learning_rate': 3.3543111111111116e-06, 'epoch': 3.3244444444444445}
Step 74900: {'loss': 1.4905, 'grad_norm': 7.0505781173706055, 'learning_rate': 3.3454222222222226e-06, 'epoch': 3.328888888888889}
Step 75000: {'loss': 1.519, 'grad_norm': 6.213498115539551, 'learning_rate': 3.336533333333334e-06, 'epoch': 3.3333333333333335}
